\dMH_Time	MH_DOY	MH_0.1_m	MH_0.3_m	MH_0.5_m	MH_1.0_m	MH_3.0_m	MH_5.0_m	MH_7_m	IH_Time	IH_DOY	IH_0.1_m	IH_0.3_m	IH_0.5_m	IH_1.0_m	IH_3.0_m	IH_5.0_m
314.2	314.2
314.2	314.2
314.3	314.3
314.3	314.3
314.4	314.4
314.4	314.4
314.5	314.5
314.5	314.5
314.6	314.6
314.6	314.6
314.7	314.7
314.7	314.7
314.8	314.8
314.8	314.8
314.9	314.9
314.9	314.9
315.0	315.0
315.0	315.0
315.1	315.1
315.1	315.1
315.2	315.2
315.3	315.3
315.3	315.3
315.4	315.4
315.4	315.4
315.5	315.5
315.5	315.5
315.6	315.6
315.6	315.6
315.7	315.7
315.7	315.7
315.8	315.8
315.8	315.8
315.9	315.9
315.9	315.9
316.0	316.0
316.0	316.0
316.1	316.1
316.1	316.1
316.2	316.2
316.2	316.2
316.3	316.3
316.3	316.3
316.4	316.4
316.5	316.5
316.5	316.5
316.6	316.6
316.6	316.6
316.7	316.7
316.7	316.7
316.8	316.8
316.8	316.8
316.9	316.9
316.9	316.9
317.0	317.0
317.0	317.0
317.1	317.1
317.1	317.1
317.2	317.2
317.2	317.2
317.3	317.3
317.3	317.3
317.4	317.4
317.4	317.4
317.5	317.5
317.5	317.5
317.6	317.6
317.6	317.6
317.7	317.7
317.8	317.8
317.8	317.8
317.9	317.9
317.9	317.9
318.0	318.0
318.0	318.0
318.1	318.1
318.1	318.1
318.2	318.2
318.2	318.2
318.3	318.3
318.3	318.3
318.4	318.4
318.4	318.4
318.5	318.5
318.5	318.5
318.6	318.6
318.6	318.6
318.7	318.7
318.7	318.7
318.8	318.8
318.8	318.8
318.9	318.9
319.0	319.0
319.0	319.0
319.1	319.1
319.1	319.1
319.2	319.2
319.2	319.2
319.3	319.3
319.3	319.3
319.4	319.4
319.4	319.4
319.5	319.5
319.5	319.5
319.6	319.6
319.6	319.6
319.7	319.7
319.7	319.7
319.8	319.8
319.8	319.8
319.9	319.9
319.9	319.9
320.0	320.0
320.0	320.0
320.1	320.1
320.1	320.1
320.2	320.2
320.3	320.3
320.3	320.3
320.4	320.4
320.4	320.4
320.5	320.5
320.5	320.5
320.6	320.6
320.6	320.6
320.7	320.7
320.7	320.7
320.8	320.8
320.8	320.8
320.9	320.9
320.9	320.9
321.0	321.0
321.0	321.0
321.1	321.1
321.1	321.1
321.2	321.2
321.2	321.2
321.3	321.3
321.3	321.3
321.4	321.4
321.5	321.5
321.5	321.5
321.6	321.6
321.6	321.6
321.7	321.7
321.7	321.7
321.8	321.8
321.8	321.8
321.9	321.9
321.9	321.9
322.0	322.0
322.0	322.0
322.1	322.1
322.1	322.1
322.2	322.2
322.2	322.2
322.3	322.3
322.3	322.3
322.4	322.4
322.4	322.4
322.5	322.5
322.5	322.5
322.6	322.6
322.6	322.6
322.7	322.7
322.8	322.8
322.8	322.8
322.9	322.9
322.9	322.9
323.0	323.0
323.0	323.0
323.1	323.1
323.1	323.1
323.2	323.2
323.2	323.2
323.3	323.3
323.3	323.3
323.4	323.4
323.4	323.4
323.5	323.5
323.5	323.5
323.6	323.6
323.6	323.6
323.7	323.7
323.7	323.7
323.8	323.8
323.8	323.8
323.9	323.9
324.0	324.0
324.0	324.0
324.1	324.1
324.1	324.1
324.2	324.2
324.2	324.2
324.3	324.3
324.3	324.3
324.4	324.4
324.4	324.4
324.5	324.5
324.5	324.5
324.6	324.6
324.6	324.6
324.7	324.7
324.7	324.7
324.8	324.8
324.8	324.8
324.9	324.9
324.9	324.9
325.0	325.0
325.0	325.0
325.1	325.1
325.1	325.1
325.2	325.2
325.3	325.3
325.3	325.3
325.4	325.4
325.4	325.4
325.5	325.5
325.5	325.5
325.6	325.6
325.6	325.6
325.7	325.7
325.7	325.7
325.8	325.8
325.8	325.8
325.9	325.9
325.9	325.9
326.0	326.0
326.0	326.0
326.1	326.1
326.1	326.1
326.2	326.2
326.2	326.2
326.3	326.3
326.3	326.3
326.4	326.4
326.5	326.5
326.5	326.5
326.6	326.6
326.6	326.6
326.7	326.7
326.7	326.7
326.8	326.8
326.8	326.8
326.9	326.9
326.9	326.9
327.0	327.0
327.0	327.0
327.1	327.1
327.1	327.1
327.2	327.2
327.2	327.2
327.3	327.3
327.3	327.3
327.4	327.4
327.4	327.4
327.5	327.5
327.5	327.5
327.6	327.6
327.6	327.6
327.7	327.7
327.8	327.8
327.8	327.8
327.9	327.9
327.9	327.9
328.0	328.0
328.0	328.0
328.1	328.1
328.1	328.1
328.2	328.2
328.2	328.2
328.3	328.3
328.3	328.3
328.4	328.4
328.4	328.4
328.5	328.5
328.5	328.5
328.6	328.6
328.6	328.6
328.7	328.7
328.7	328.7
328.8	328.8
328.8	328.8
328.9	328.9
329.0	329.0
329.0	329.0
329.1	329.1
329.1	329.1
329.2	329.2
329.2	329.2
329.3	329.3
329.3	329.3
329.4	329.4
329.4	329.4
329.5	329.5
329.5	329.5
329.6	329.6
329.6	329.6
329.7	329.7
329.7	329.7
329.8	329.8
329.8	329.8
329.9	329.9
329.9	329.9
330.0	330.0
330.0	330.0
330.1	330.1
330.1	330.1
330.2	330.2
330.3	330.3
330.3	330.3
330.4	330.4
330.4	330.4
330.5	330.5
330.5	330.5
330.6	330.6
330.6	330.6
330.7	330.7
330.7	330.7
330.8	330.8
330.8	330.8
330.9	330.9
330.9	330.9
331.0	331.0
331.0	331.0
331.1	331.1
331.1	331.1
331.2	331.2
331.2	331.2
331.3	331.3
331.3	331.3
331.4	331.4
331.5	331.5
331.5	331.5
331.6	331.6
331.6	331.6
331.7	331.7
331.7	331.7
331.8	331.8
331.8	331.8
331.9	331.9
331.9	331.9
332.0	332.0
332.0	332.0
332.1	332.1
332.1	332.1
332.2	332.2
332.2	332.2
332.3	332.3
332.3	332.3
332.4	332.4
332.4	332.4
332.5	332.5
332.5	332.5
332.6	332.6
332.6	332.6
332.7	332.7
332.8	332.8
332.8	332.8
332.9	332.9
332.9	332.9
333.0	333.0
333.0	333.0
333.1	333.1
333.1	333.1
333.2	333.2
333.2	333.2
333.3	333.3
333.3	333.3
333.4	333.4
333.4	333.4
333.5	333.5
333.5	333.5
333.6	333.6
333.6	333.6
333.7	333.7
333.7	333.7
333.8	333.8
333.8	333.8
333.9	333.9
334.0	334.0
334.0	334.0
334.1	334.1
334.1	334.1
334.2	334.2
334.2	334.2
334.3	334.3
334.3	334.3
334.4	334.4
334.4	334.4
334.5	334.5
334.5	334.5
334.6	334.6
334.6	334.6
334.7	334.7
334.7	334.7
334.8	334.8
334.8	334.8
334.9	334.9
334.9	334.9
335.0	335.0
335.0	335.0
335.1	335.1
335.1	335.1
335.2	335.2
335.3	335.3
335.3	335.3
335.4	335.4
335.4	335.4
335.5	335.5
335.5	335.5
335.6	335.6
335.6	335.6
335.7	335.7
335.7	335.7
335.8	335.8
335.8	335.8
335.9	335.9
335.9	335.9
336.0	336.0
336.0	336.0
336.1	336.1
336.1	336.1
336.2	336.2
336.2	336.2
336.3	336.3
336.3	336.3
336.4	336.4
336.5	336.5
336.5	336.5
336.6	336.6
336.6	336.6
336.7	336.7
336.7	336.7
336.8	336.8
336.8	336.8
336.9	336.9
336.9	336.9
337.0	337.0
337.0	337.0
337.1	337.1
337.1	337.1
337.2	337.2
337.2	337.2
337.3	337.3
337.3	337.3
337.4	337.4
337.4	337.4
337.5	337.5
337.5	337.5
337.6	337.6
337.6	337.6
337.7	337.7
337.8	337.8
337.8	337.8
337.9	337.9
337.9	337.9
338.0	338.0
338.0	338.0
338.1	338.1
338.1	338.1
338.2	338.2
338.2	338.2
338.3	338.3
338.3	338.3
338.4	338.4
338.4	338.4
338.5	338.5
338.5	338.5
338.6	338.6
338.6	338.6
338.7	338.7
338.7	338.7
338.8	338.8
338.8	338.8
338.9	338.9
339.0	339.0
339.0	339.0
339.1	339.1
339.1	339.1
339.2	339.2
339.2	339.2
339.3	339.3
339.3	339.3
339.4	339.4
339.4	339.4
339.5	339.5
339.5	339.5
339.6	339.6
339.6	339.6
339.7	339.7
339.7	339.7
339.8	339.8
339.8	339.8
339.9	339.9
339.9	339.9
340.0	340.0
340.0	340.0
340.1	340.1
340.1	340.1
340.2	340.2
340.3	340.3
340.3	340.3
340.4	340.4
340.4	340.4
340.5	340.5
340.5	340.5
340.6	340.6
340.6	340.6
340.7	340.7
340.7	340.7
340.8	340.8
340.8	340.8
340.9	340.9
340.9	340.9
341.0	341.0
341.0	341.0
341.1	341.1
341.1	341.1
341.2	341.2
341.2	341.2
341.3	341.3
341.3	341.3
341.4	341.4
341.5	341.5
341.5	341.5
341.6	341.6
341.6	341.6
341.7	341.7
341.7	341.7
341.8	341.8
341.8	341.8
341.9	341.9
341.9	341.9
342.0	342.0
342.0	342.0
342.1	342.1
342.1	342.1
342.2	342.2
342.2	342.2
342.3	342.3
342.3	342.3
342.4	342.4
342.4	342.4
342.5	342.5
342.5	342.5
342.6	342.6
342.6	342.6
342.7	342.7
342.8	342.8
342.8	342.8
342.9	342.9
342.9	342.9
343.0	343.0
343.0	343.0
343.1	343.1
343.1	343.1
343.2	343.2
343.2	343.2
343.3	343.3
343.3	343.3
343.4	343.4
343.4	343.4
343.5	343.5
343.5	343.5
343.6	343.6
343.6	343.6
343.7	343.7
343.7	343.7
343.8	343.8
343.8	343.8
343.9	343.9
344.0	344.0
344.0	344.0
344.1	344.1
344.1	344.1
344.2	344.2
344.2	344.2
344.3	344.3
344.3	344.3
344.4	344.4
344.4	344.4
344.5	344.5
344.5	344.5
344.6	344.6
344.6	344.6
344.7	344.7
344.7	344.7
344.8	344.8
344.8	344.8
344.9	344.9
344.9	344.9
345.0	345.0
345.0	345.0
345.1	345.1
345.1	345.1
345.2	345.2
345.3	345.3
345.3	345.3
345.4	345.4
345.4	345.4
345.5	345.5
345.5	345.5
345.6	345.6
345.6	345.6
345.7	345.7
345.7	345.7
345.8	345.8
345.8	345.8
345.9	345.9
345.9	345.9
346.0	346.0
346.0	346.0
346.1	346.1
346.1	346.1
346.2	346.2
346.2	346.2
346.3	346.3
346.3	346.3
346.4	346.4
346.5	346.5
346.5	346.5
346.6	346.6
346.6	346.6
346.7	346.7
346.7	346.7
346.8	346.8
346.8	346.8
346.9	346.9
346.9	346.9
347.0	347.0
347.0	347.0
347.1	347.1
347.1	347.1
347.2	347.2
347.2	347.2
347.3	347.3
347.3	347.3
347.4	347.4
347.4	347.4
347.5	347.5
347.5	347.5
347.6	347.6
347.6	347.6
347.7	347.7
347.8	347.8
347.8	347.8
347.9	347.9
347.9	347.9
348.0	348.0
348.0	348.0
348.1	348.1
348.1	348.1
348.2	348.2
348.2	348.2
348.3	348.3
348.3	348.3
348.4	348.4
348.4	348.4
348.5	348.5
348.5	348.5
348.6	348.6
348.6	348.6
348.7	348.7
348.7	348.7
348.8	348.8
348.8	348.8
348.9	348.9
349.0	349.0
349.0	349.0
349.1	349.1
349.1	349.1
349.2	349.2
349.2	349.2
349.3	349.3
349.3	349.3
349.4	349.4
349.4	349.4
349.5	349.5
349.5	349.5
349.6	349.6
349.6	349.6
349.7	349.7
349.7	349.7
349.8	349.8
349.8	349.8
349.9	349.9
349.9	349.9
350.0	350.0
350.0	350.0
350.1	350.1
350.1	350.1
350.2	350.2
350.3	350.3
350.3	350.3
350.4	350.4
350.4	350.4
350.5	350.5
350.5	350.5
350.6	350.6
350.6	350.6
350.7350.7
350.7350.7
350.8	350.8
350.8350.8
 350.9350.9
 350.9350.9
 351.0351.0
 351.0351.0
 351.1351.1
 351.1351.1
 351.2351.2
 351.2351.2
 351.3351.3
351.3	351.3
 351.4351.4
 351.5351.5
 351.5351.5
 351.6351.6
 351.6351.6
 351.7351.7
 351.7351.7
351.8	351.8
 351.8351.8
 351.9351.9
351.9	351.9
 352.0352.0
 352.0352.0
 352.1352.1
 352.1352.1
 352.2352.2
 352.2352.2
 352.3352.3
 352.3352.3
 352.4352.4
 352.4352.4
 352.5352.5
 352.5352.5
 352.6352.6
 352.6352.6
 352.7352.7
 352.8352.8
 352.8352.8
 352.9352.9
 352.9352.9
 353.0353.0
 353.0353.0
 353.1353.1
 353.1353.1
 353.2353.2
 353.2353.2
 353.3353.3
 353.3353.3
 353.4353.4
 353.4353.4
 353.5353.5
 353.5353.5
 353.6353.6
 353.6353.6
 353.7353.7
 353.7353.7
 353.8353.8
 353.8353.8
 353.9353.9
 354.0354.0
 354.0354.0
 354.1354.1
 354.1354.1
 354.2354.2
 354.2354.2
 354.3354.3
 354.3354.3
 354.4354.4
 354.4354.4
 354.5354.5
 354.5354.5
 354.6354.6
 354.6354.6
 354.7354.7
 354.7354.7
 354.8354.8
 354.8354.8
 354.9354.9
 354.9354.9
 355.0355.0
 355.0355.0
 355.1355.1
 355.1355.1
 355.2355.2
 355.3355.3
 355.3355.3
 355.4355.4
 355.4355.4
 355.5355.5
 355.5355.5
 355.6355.6
 355.6355.6
 355.7355.7
 355.7355.7
 355.8355.8
 355.8355.8
 355.9355.9
 355.9355.9
 356.0356.0
 356.0356.0
 356.1356.1
 356.1356.1
 356.2356.2
 356.2356.2
 356.3356.3
 356.3356.3
 356.4356.4
 356.5356.5
 356.5356.5
 356.6356.6
 356.6356.6
 356.7356.7
 356.7356.7
 356.8356.8
 356.8356.8
 356.9356.9
 356.9356.9
 357.0357.0
 357.0357.0
 357.1357.1
 357.1357.1
 357.2357.2
 357.2357.2
 357.3357.3
 357.3357.3
 357.4357.4
 357.4357.4
 357.5357.5
 357.5357.5
 357.6357.6
 357.6357.6
 357.7357.7
 357.8357.8
 357.8357.8
 357.9357.9
 357.9357.9
 358.0358.0
 358.0358.0
 358.1358.1
 358.1358.1
 358.2358.2
 358.2358.2
 358.3358.3
 358.3358.3
 358.4358.4
 358.4358.4
 358.5358.5
 358.5358.5
 358.6358.6
 358.6358.6
 358.7358.7
 358.7358.7
 358.8358.8
 358.8358.8
 358.9358.9
 359.0359.0
 359.0359.0
 359.1359.1
 359.1359.1
 359.2359.2
 359.2359.2
 359.3359.3
 359.3359.3
 359.4359.4
 359.4359.4
 359.5359.5
 359.5359.5
 359.6359.6
 359.6359.6
 359.7359.7
 359.7359.7
 359.8359.8
 359.8359.8
 359.9359.9
 359.9359.9
 360.0360.0
 360.0360.0
 360.1360.1
 360.1360.1
 360.2360.2
 360.3360.3
 360.3360.3
 360.4360.4
 360.4360.4
 360.5360.5
 360.5360.5
 360.6360.6
 360.6360.6
 360.7360.7
 360.7360.7
 360.8360.8
 360.8360.8
 360.9360.9
 360.9360.9
 361.0361.0
 361.0361.0
 361.1361.1
 361.1361.1
 361.2361.2
 361.2361.2
 361.3361.3
 361.3361.3
 361.4361.4
 361.5361.5
 361.5361.5
 361.6361.6
 361.6361.6
 361.7361.7
 361.7361.7
 361.8361.8
 361.8361.8
 361.9361.9
 361.9361.9
 362.0362.0
 362.0362.0
 362.1362.1
 362.1362.1
 362.2362.2
 362.2362.2
 362.3362.3
 362.3362.3
 362.4362.4
 362.4362.4
 362.5362.5
 362.5362.5
 362.6362.6
 362.6362.6
 362.7362.7
 362.8362.8
 362.8362.8
 362.9362.9
 362.9362.9
 363.0363.0
 363.0363.0
 363.1363.1
 363.1363.1
 363.2363.2
 363.2363.2
 363.3363.3
 363.3363.3
 363.4363.4
 363.4363.4
 363.5363.5
 363.5363.5
 363.6363.6
 363.6363.6
 363.7363.7
 363.7363.7
 363.8363.8
 363.8363.8
 363.9363.9
 364.0364.0
 364.0364.0
 364.1364.1
 364.1364.1
 364.2364.2
 364.2364.2
 364.3364.3
 364.3364.3
 364.4364.4
 364.4364.4
 364.5364.5
 364.5364.5
 364.6364.6
 364.6364.6
 364.7364.7
 364.7364.7
 364.8364.8
 364.8364.8
 364.9364.9
 364.9364.9
 365.0365.0
 365.0365.0
 365.1365.1
 365.1365.1
 365.2365.2
 365.3365.3
 365.3365.3
 365.4365.4
 365.4365.4
 365.5365.5
 365.5365.5
 365.6365.6
 365.6365.6
 365.7365.7
 365.7365.7
 365.8365.8
 365.8365.8
 365.9365.9
 365.9365.9
 1.01.0
 1.01.0
 1.11.1
 1.11.1
 1.21.2
 1.21.2
 1.31.3
 1.31.3
 1.41.4
 1.51.5
 1.51.5
 1.61.6
 1.61.6
 1.71.7
 1.71.7
 1.81.8
 1.81.8
 1.91.9
 1.91.9
 2.02.0
 2.02.0
 2.12.1
 2.12.1
 2.22.2
 2.22.2
 2.32.3
 2.32.3
 2.42.4
 2.42.4
 2.52.5
 2.52.5
 2.62.6
 2.62.6
 2.72.7
 2.82.8
 2.82.8
 2.92.9
 2.92.9
 3.03.0
 3.03.0
 3.13.1
 3.13.1
 3.23.2
 3.23.2
 3.33.3
 3.33.3
 3.43.4
 3.43.4
 3.53.5
 3.53.5
 3.63.6
 3.63.6
 3.73.7
 3.73.7
 3.83.8
 3.83.8
 3.93.9
 4.04.0
 4.04.0
 4.14.1
 4.14.1
 4.24.2
 4.24.2
 4.34.3
 4.34.3
 4.44.4
 4.44.4
 4.54.5
 4.54.5
 4.64.6
 4.64.6
 4.74.7
 4.74.7
 4.84.8
 4.84.8
 4.94.9
 4.94.9
 5.05.0
 5.05.0
 5.15.1
 5.15.1
 5.25.2
 5.35.3
 5.35.3
 5.45.4
 5.45.4
 5.55.5
 5.55.5
 5.65.6
 5.65.6
 5.75.7
 5.75.7
 5.85.8
 5.85.8
 5.95.9
 5.95.9
 6.06.0
 6.06.0
 6.16.1
 6.16.1
 6.26.2
 6.26.2
 6.36.3
 6.36.3
 6.46.4
 6.56.5
 6.56.5
 6.66.6
 6.66.6
 6.76.7
 6.76.7
 6.86.8
 6.86.8
 6.96.9
 6.96.9
 7.07.0
 7.07.0
 7.17.1
 7.17.1
 7.27.2
 7.27.2
 7.37.3
 7.37.3
 7.47.4
 7.47.4
 7.57.5
 7.57.5
 7.67.6
 7.67.6
 7.77.7
 7.87.8
 7.87.8
 7.97.9
 7.97.9
 8.08.0
 8.08.0
 8.18.1
 8.18.1
 8.28.2
 8.28.2
 8.38.3
 8.38.3
 8.48.4
 8.48.4
 8.58.5
 8.58.5
 8.68.6
 8.68.6
 8.78.7
 8.78.7
 8.88.8
 8.88.8
 8.98.9
 9.09.0
 9.09.0
 9.19.1
 9.19.1
 9.29.2
 9.29.2
 9.39.3
 9.39.3
 9.49.4
 9.49.4
 9.59.5
 9.59.5
 9.69.6
 9.69.6
 9.79.7
 9.79.7
 9.89.8
 9.89.8
 9.99.9
 9.99.9
 10.010.0
 10.010.0
 10.110.1
 10.110.1
 10.210.2
 10.310.3
 10.310.3
 10.410.4
 10.410.4
 10.510.5
 10.510.5
 10.610.6
 10.610.6
 10.710.7
 10.710.7
 10.810.8
 10.810.8
 10.910.9
 10.910.9
 11.011.0
 11.011.0
 11.111.1
 11.111.1
 11.211.2
 11.211.2
 11.311.3
 11.311.3
 11.411.4
 11.511.5
 11.511.5
 11.611.6
 11.611.6
 11.711.7
 11.711.7
 11.811.8
 11.811.8
 11.911.9
 11.911.9
 12.012.0
 12.012.0
 12.112.1
 12.112.1
 12.212.2
 12.212.2
 12.312.3
 12.312.3
 12.412.4
 12.412.4
 12.512.5
 12.512.5
 12.612.6
 12.612.6
 12.712.7
 12.812.8
 12.812.8
 12.912.9
 12.912.9
 13.013.0
 13.013.0
 13.113.1
 13.113.1
 13.213.2
 13.213.2
 13.313.3
 13.313.3
 13.413.4
 13.413.4
 13.513.5
 13.513.5
 13.613.6
 13.613.6
 13.713.7
 13.713.7
 13.813.8
 13.813.8
 13.913.9
 14.014.0
 14.014.0
 14.114.1
 14.114.1
 14.214.2
 14.214.2
 14.314.3
 14.314.3
 14.414.4
 14.414.4
 14.514.5
 14.514.5
 14.614.6
 14.614.6
